id,elevation,mindate,maxdate,latitude,name,datacoverage,elevationUnit,longitude,location_id_state
COOP:200711,196.0,2011-01-01,2015-11-01,42.1256,"BENTON HARBOR, MI US",1.0,METERS,-86.4284,MI
COOP:200716,202.7,2004-08-01,2008-06-01,42.4933,"BERKLEY, MI US",1.0,METERS,-83.175,MI
COOP:200718,396.2,1939-01-01,2015-11-01,46.5869,"BERGLAND DAM, MI US",0.9686,METERS,-89.5475,MI
COOP:200735,228.6,1948-07-01,1997-09-01,41.96472,"BERRIEN SPRINGS 5 W, MI US",0.8206,METERS,-86.43694,MI
COOP:200747,436.8,1931-01-01,1938-10-01,46.48333,"BESSEMER, MI US",0.9788,METERS,-90.01667,MI
COOP:200758,235.6,2003-02-01,2015-11-01,44.5316,"BEULAH 7 SSW, MI US",1.0,METERS,-86.1311,MI
COOP:200766,185.3,1961-04-01,2014-01-01,46.8864,"BIG BAY 8 NW, MI US",0.0284,METERS,-87.8639,MI
COOP:200768,198.1,1960-10-01,1961-05-01,46.83333,"BIG BAY 6 WNW, MI US",0.0136,METERS,-87.85,MI
COOP:200770,233.2,1964-03-01,2015-11-01,46.8325,"BIG BAY 1 NW, MI US",0.7649,METERS,-87.7504,MI
COOP:200771,445.0,2012-01-01,2015-11-01,46.7462,"BIG BAY 9 SW, MI US",0.8727,METERS,-87.8816,MI
COOP:200779,283.5,1931-01-01,2015-11-01,43.7072,"BIG RAPIDS WATERWORK, MI US",0.9833,METERS,-85.4822,MI
COOP:200842,210.3,2001-11-01,2015-11-01,41.84,"BLISSFIELD 1 NNE, MI US",0.9528,METERS,-83.8608,MI
COOP:200864,224.3,1931-01-01,2015-11-01,42.3838,"BLOOMINGDALE, MI US",0.951,METERS,-85.9626,MI
COOP:200924,253.0,1949-07-01,1961-05-01,45.21667,"BOYNE FALLS ST NURSY, MI US",0.9999,METERS,-84.8,MI
COOP:200925,221.9,1961-05-01,2015-11-01,45.1672,"BOYNE FALLS, MI US",1.0,METERS,-84.9138,MI
COOP:200972,214.0,1953-09-01,1968-10-01,46.06667,"BREVORT 6 NW, MI US",0.9889,METERS,-85.16667,MI
COOP:201017,304.8,2009-06-01,2014-12-01,42.1128,"BROOKLYN 2 ENE, MI US",0.9997,METERS,-84.2097,MI
COOP:201052,246.9,2000-02-01,2010-12-01,43.2172,"BROWN CITY, MI US",0.9924,METERS,-82.9905,MI
COOP:201054,249.9,1971-02-01,1998-06-01,43.11667,"BROWN CITY 5 SSW, MI US",0.0206,METERS,-82.98333,MI
COOP:201062,185.9,2004-11-01,2005-12-01,42.14,"BROWNSTOWN, MI US",1.0,METERS,-83.2747,MI
COOP:201088,345.9,1978-08-01,2014-01-01,46.5345,"BRUCE CROSSING, MI US",0.0215,METERS,-89.1839,MI
COOP:201122,292.6,1978-05-01,1993-04-01,42.103,"BURLINGTON, MI US",0.9888,METERS,-85.0833,MI
COOP:201133,238.0,1948-07-01,1971-03-01,43.2,"BURNSIDE 1 E, MI US",0.7436,METERS,-83.05,MI
COOP:201150,230.7,2005-08-01,2015-11-01,43.0675,"BURTON 4 N, MI US",0.7904,METERS,-83.5919,MI
COOP:201172,262.1,1998-01-01,2002-05-01,42.80861,"BYRON 4 WSW, MI US",1.0,METERS,-84.035,MI
COOP:201176,394.7,1931-01-01,2015-11-01,44.2655,"CADILLAC, MI US",0.9912,METERS,-85.3966,MI
COOP:201178,415.4,2009-07-01,2015-11-01,44.21138,"CADILLAC 9 AND 10 NEWS, MI US",0.9999,METERS,-85.40865,MI
COOP:201213,333.8,1947-11-01,1952-10-01,47.16861,"HANCOCK HOUGHTON CO AIRPORT, MI US",0.807,METERS,-88.48889,MI
COOP:201216,378.0,1931-01-01,1952-12-01,47.25,"CALUMET, MI US",0.9999,METERS,-88.48333,MI
COOP:201225,205.4,2004-08-01,2008-04-01,42.32,"CANTON, MI US",1.0,METERS,-83.4561,MI
COOP:201238,248.4,2001-10-01,2010-12-01,43.048,"CAPAC 2 N, MI US",0.8648,METERS,-82.9238,MI
COOP:201250,191.1,2008-03-01,2015-11-01,42.0636,"CARLETON 2 W, MI US",0.9999,METERS,-83.4358,MI
COOP:201299,210.3,1931-01-01,2015-11-01,43.4838,"CARO WWTP, MI US",0.9441,METERS,-83.3919,MI
COOP:201301,214.0,1950-05-01,1952-09-01,43.5,"CARO SOIL CONSERVATION SERVICE, MI US",0.9402,METERS,-83.4,MI
COOP:201343,181.4,2003-12-01,2012-12-01,43.9416,"CASEVILLE, MI US",0.9996,METERS,-83.2669,MI
COOP:201352,259.1,1948-07-01,1986-03-01,43.25,"CASNOVIA 2 NW, MI US",0.6223,METERS,-85.81667,MI
COOP:201361,212.8,1978-05-01,2015-11-01,43.5861,"CASS CITY 1 SSW, MI US",0.949,METERS,-83.1805,MI
COOP:201364,274.9,1931-01-01,1938-11-01,41.9,"CASSOPOLIS, MI US",0.9476,METERS,-86.01667,MI
COOP:201425,271.0,1931-01-01,1938-09-01,42.25,"CERESCO, MI US",1.0,METERS,-85.03333,MI
COOP:201435,473.7,2005-07-01,2015-11-01,46.49909,"CLARKSBURG, MI US",0.9999,METERS,-87.84506,MI
COOP:201439,487.4,1949-12-01,2010-05-01,46.5193,"CHAMPION VAN RIPER P, MI US",0.9697,METERS,-87.9859,MI
COOP:201446,422.1,1938-12-01,1952-08-01,46.13333,"CHANNING, MI US",0.9211,METERS,-88.08333,MI
COOP:201468,180.7,1931-01-01,2015-11-01,45.3172,"CHARLEVOIX, MI US",0.9716,METERS,-85.2672,MI
COOP:201476,274.9,1931-01-01,2015-11-01,42.5503,"CHARLOTTE, MI US",0.9686,METERS,-84.8258,MI
COOP:201484,268.2,1900-07-01,1989-04-01,46.35,"CHATHAM EXPERIMENT F, MI US",0.9924,METERS,-86.93333,MI
COOP:201486,265.2,1987-08-01,2015-11-01,46.3414,"CHATHAM EXPERIMENT FARM 2, MI US",0.997,METERS,-86.9242,MI
COOP:201492,179.2,1931-01-01,2015-11-01,45.6527,"CHEBOYGAN, MI US",0.9794,METERS,-84.4725,MI
COOP:201497,185.9,1948-07-01,1976-10-01,45.63333,"CHEBOYGAN POWER PLAN, MI US",0.7372,METERS,-84.48333,MI
COOP:201502,274.3,1978-05-01,2015-11-01,42.3263,"CHELSEA, MI US",0.9911,METERS,-84.0133,MI
COOP:201522,189.0,1948-05-01,2015-11-01,43.1936,"CHESANING, MI US",0.1776,METERS,-84.1113,MI
COOP:201645,214.9,2005-08-01,2006-10-01,43.1794,"CLIO, MI US",0.7326,METERS,-83.7369,MI
COOP:201675,299.9,1931-01-01,2015-11-01,41.9622,"COLDWATER ST SCHOOL, MI US",0.9745,METERS,-84.9925,MI
COOP:201680,289.6,1940-07-01,2014-01-01,41.9397,"COLDWATER WASTEWATER PLANT, MI US",0.8206,METERS,-85.0183,MI
COOP:201704,213.4,1931-01-01,1999-10-01,42.23333,"COLOMA 3 NNW, MI US",0.6515,METERS,-86.31667,MI
COOP:201721,238.0,1997-11-01,1999-08-01,43.18972,"COLUMBIAVILLE 5 NE, MI US",0.728,METERS,-83.33583,MI
COOP:201765,207.0,1931-01-01,1935-12-01,44.45,"COOKE SITE, MI US",1.0,METERS,-83.46667,MI
COOP:201768,225.6,2008-10-01,2015-11-01,45.9248,"COOKS 2 NE, MI US",0.9421,METERS,-86.4435,MI
COOP:201775,189.0,1977-01-01,1978-11-01,47.46667,"COPPER HARBOR, MI US",0.7838,METERS,-87.86667,MI
COOP:201780,190.5,1948-07-01,2015-11-01,47.4679,"COPPER HARBOR FORT WILKINS, MI US",0.5068,METERS,-87.8671,MI
COOP:201800,268.2,1963-08-01,1991-06-01,45.88333,"CORNELL 4 WSW, MI US",0.8836,METERS,-87.3,MI
COOP:201802,242.0,1991-07-01,2014-12-01,45.8269,"CORNELL 5 SE, MI US",0.975,METERS,-87.1589,MI
COOP:201804,278.0,1951-05-01,1970-06-01,45.98333,"CORNELL 6 NNW, MI US",0.2999,METERS,-87.26667,MI
COOP:201818,232.3,2001-01-01,2015-11-01,42.9986,"CORUNNA 2 NE, MI US",1.0,METERS,-84.0744,MI
COOP:201896,219.8,1953-09-01,2015-11-01,45.6413,"CROSS VILLAGE 1 E, MI US",0.9826,METERS,-85.0141,MI
COOP:201900,223.1,1931-01-01,1939-07-01,43.26667,"CROSSWELL, MI US",0.9421,METERS,-82.6,MI
COOP:201922,414.5,1948-07-01,1990-08-01,46.16667,"CRYSTAL FALLS 6 NE, MI US",0.9618,METERS,-88.23333,MI
COOP:201934,274.9,1939-09-01,1947-10-01,44.73333,"CURRAN NEAR, MI US",0.9591,METERS,-83.78333,MI
COOP:201940,234.7,2005-10-01,2012-12-01,45.468,"DAGGETT 4 W, MI US",0.7354,METERS,-87.6836,MI
COOP:201987,292.9,1978-08-01,1978-09-01,42.55,"DANSVILLE 1 W, MI US",0.0027,METERS,-84.31667,MI
COOP:202015,184.4,1952-08-01,2015-11-01,42.3195,"DEARBORN, MI US",0.9843,METERS,-83.2377,MI
COOP:202016,184.4,2005-07-01,2015-11-01,42.3469,"DEARBORN NUMBER 2, MI US",0.9759,METERS,-83.1736,MI
COOP:202017,190.2,2001-04-01,2001-12-01,42.325,"DEARBORN HEIGHTS FD, MI US",0.9961,METERS,-83.29361,MI
COOP:202028,203.9,1931-01-01,1954-04-01,46.61667,"DEER PARK STATE FORE, MI US",0.9752,METERS,-85.61667,MI
COOP:202089,180.1,1948-07-01,1952-09-01,45.98333,"DE TOUR, MI US",0.8296,METERS,-83.91667,MI
COOP:202094,181.4,1938-12-01,2015-11-01,45.9983,"DETOUR VILLAGE, MI US",0.9523,METERS,-83.9013,MI
COOP:202102,190.8,1948-07-01,2000-12-01,42.40917,"DETROIT CITY AIRPORT, MI US",0.989,METERS,-83.01,MI
COOP:202103,192.3,1959-01-01,2015-11-01,42.2313,"DETROIT METRO AIRPORT, MI US",1.0,METERS,-83.3308,MI
COOP:202104,236.8,1950-03-01,1968-12-01,42.23333,"DETROIT WILLOW RUN AIRPORT, MI US",0.9864,METERS,-83.53333,MI
COOP:202140,266.7,1978-05-01,2004-07-01,42.6444,"DIMONDALE 1 WSW, MI US",0.9713,METERS,-84.6503,MI
COOP:202248,231.6,1939-06-01,1953-06-01,41.98333,"DOWAGIAC 2 E, MI US",0.9053,METERS,-86.08333,MI
COOP:202250,225.6,1953-06-01,2015-11-01,41.9856,"DOWAGIAC 1 W, MI US",0.9893,METERS,-86.132,MI
COOP:202268,295.7,1996-08-01,1999-05-01,42.93556,"DRYDEN, MI US",0.9714,METERS,-83.19389,MI
COOP:202270,313.9,1997-11-01,2002-03-01,42.95833,"DRYDEN 5 W, MI US",0.7742,METERS,-83.22167,MI
COOP:202295,335.9,1926-07-01,1942-10-01,46.33333,"DUKES, MI US",0.9743,METERS,-87.16667,MI
COOP:202298,182.9,1945-01-01,1990-08-01,46.31667,"DUNBAR FOREST EXPERIMENTAL ST, MI US",0.9909,METERS,-84.23333,MI
COOP:202308,201.2,2001-03-01,2015-11-01,41.9552,"DUNDEE, MI US",0.9999,METERS,-83.6488,MI
COOP:202328,234.7,2003-03-01,2015-11-01,42.9269,"DURAND WWTP, MI US",0.9998,METERS,-83.9894,MI
COOP:202331,238.0,2006-09-01,2007-12-01,42.81611,"EAGLE 4 E, MI US",0.9375,METERS,-84.7125,MI
COOP:202332,185.9,1947-06-01,1972-06-01,47.46667,"EAGLE HARBOR COAST GUARD, MI US",0.9235,METERS,-88.16667,MI
COOP:202375,227.4,2015-01-01,2015-11-01,42.9378,"EAST GRAND RAPIDS, MI US",1.0,METERS,-85.6131,MI
COOP:202376,349.6,1998-07-01,2003-01-01,44.36694,"EAST HOUGHTON LAKE, MI US",0.7628,METERS,-84.68917,MI
COOP:202381,178.9,1931-01-01,2015-11-01,45.15179,"EAST JORDAN, MI US",0.9804,METERS,-85.1324,MI
COOP:202382,196.9,2011-01-01,2015-11-01,45.1863,"EAST JORDAN 2 NW, MI US",1.0,METERS,-85.1477,MI
COOP:202393,271.0,1949-01-01,1960-12-01,42.7,"EAST LANSING EXPERIM, MI US",0.9722,METERS,-84.46667,MI
COOP:202394,264.9,1948-01-01,1959-04-30,42.73333,"EAST LANSING, MI US",0.4487,METERS,-84.48333,MI
COOP:202395,268.2,1957-04-01,2011-12-01,42.67417,"EAST LANSING 4 S, MI US",0.9748,METERS,-84.485,MI
COOP:202423,178.6,1931-01-01,2015-11-01,44.2838,"EAST TAWAS, MI US",0.948,METERS,-83.5036,MI
COOP:202427,182.9,2006-11-01,2012-12-01,42.4588,"EASTPOINTE, MI US",0.9997,METERS,-82.9438,MI
COOP:202437,265.2,1941-02-01,2015-11-01,42.5175,"EATON RAPIDS, MI US",0.8943,METERS,-84.653,MI
COOP:202445,256.0,1931-01-01,2015-11-01,42.0153,"EAU CLAIRE 4 NE, MI US",0.9706,METERS,-86.243,MI
COOP:202472,207.0,1931-01-01,1938-12-01,43.8,"EDENVILLE, MI US",1.0,METERS,-84.38333,MI
COOP:202488,296.0,1977-04-01,1977-05-01,43.46667,"EDMORE 4 NNE, MI US",0.998,METERS,-85.03333,MI
COOP:202497,289.0,1953-08-01,1964-05-01,44.648,"FRANKFORT 2 NE, MI US",0.9615,METERS,-86.21,MI
COOP:202503,214.0,2008-06-01,2010-12-01,45.18056,"ELLSWORTH 2 ENE, MI US",0.9995,METERS,-85.19917,MI
COOP:202598,208.8,2009-11-01,2015-11-01,46.128,"ENGADINE MDOT, MI US",1.0,METERS,-85.5696,MI
COOP:202611,287.1,1968-02-01,1975-12-01,43.35,"ENTRICAN 1 W, MI US",1.0,METERS,-85.16667,MI
COOP:202626,180.1,1948-01-01,2014-01-01,45.7438,"ESCANABA, MI US",0.8713,METERS,-87.0406,MI
COOP:202631,179.2,1978-11-01,2012-12-01,43.6155,"ESSEXVILLE, MI US",0.9609,METERS,-83.845,MI
COOP:202671,312.4,1937-07-01,1994-02-01,43.91667,"EVART, MI US",0.8956,METERS,-85.26667,MI
COOP:202674,345.9,1948-07-01,1978-05-01,46.5345,"BRUCE CROSSING, MI US",0.7949,METERS,-89.1839,MI
COOP:202691,219.5,2002-02-01,2015-11-01,42.4669,"FARMINGTON, MI US",0.9943,METERS,-83.3625,MI
COOP:202737,227.1,1920-12-01,1997-07-01,45.66667,"FAYETTE 4 SW, MI US",0.9717,METERS,-86.71667,MI
COOP:202751,216.4,2006-10-01,2010-12-01,42.5939,"FENNVILLE 3 W, MI US",0.9604,METERS,-86.1558,MI
COOP:202782,302.1,1974-10-01,1978-06-01,44.51667,"FIFE LAKE 4 S, MI US",0.9116,METERS,-85.35,MI
COOP:202783,320.6,2012-01-01,2015-11-01,44.5848,"FIFE LAKE 2 WNW, MI US",1.0,METERS,-85.3653,MI
COOP:202784,328.9,1931-01-01,1985-02-01,44.55,"FIFE LAKE 4 SW, MI US",0.8931,METERS,-85.41667,MI
COOP:202788,338.9,1989-01-01,2011-12-01,44.565,"FIFE LAKE 3 WSW, MI US",0.9909,METERS,-85.4133,MI
COOP:202804,193.5,1997-09-01,2015-11-01,43.9158,"FILION 5 NNW, MI US",0.9408,METERS,-83.083,MI
COOP:202846,234.7,1931-01-01,2015-11-01,42.9666,"FLINT FCWOS, MI US",0.9882,METERS,-83.7494,MI
COOP:202851,207.0,1948-01-01,2015-11-01,43.0377,"FLINT 7 W, MI US",0.5546,METERS,-83.7694,MI
COOP:202882,437.7,2007-05-01,2007-06-01,46.095,"FORTUNE LAKE, MI US",0.998,METERS,-88.42556,MI
COOP:202955,193.5,2006-11-01,2015-11-01,43.3194,"FRANKENMUTH 1 SE, MI US",1.0,METERS,-83.7161,MI
COOP:202984,289.0,1931-01-01,2015-11-01,44.648,"FRANKFORT 2 NE, MI US",0.8145,METERS,-86.21,MI
COOP:203025,243.8,2007-11-01,2015-11-01,43.4458,"FREMONT 4 WSW, MI US",1.0,METERS,-86.0265,MI
COOP:203031,288.0,2015-01-01,2015-11-01,42.1328,"FULTON 2 NW, MI US",1.0,METERS,-85.3837,MI
COOP:203066,200.9,1931-01-01,1939-05-01,42.58333,"GANGES, MI US",1.0,METERS,-86.2,MI
COOP:203078,178.9,2008-11-01,2015-11-01,45.8983,"GARDEN CORNERS, MI US",1.0,METERS,-86.5485,MI
COOP:203081,310.9,1931-01-01,1952-08-01,46.16667,"GARNET, MI US",0.9154,METERS,-85.3,MI
COOP:203096,401.7,1938-12-01,2015-11-01,45.0332,"GAYLORD, MI US",0.9719,METERS,-84.7113,MI
COOP:203099,447.4,1998-08-01,2015-11-01,44.9072,"GAYLORD 9 SSW, MI US",1.0,METERS,-84.7188,MI
COOP:203123,216.4,1939-03-01,1961-06-01,46.28333,"SENEY WILDLIFE REF, MI US",0.9701,METERS,-85.95,MI
COOP:203170,236.2,1931-01-01,2015-11-01,43.9758,"GLADWIN, MI US",0.9637,METERS,-84.4908,MI
COOP:203176,192.0,1954-09-01,1958-12-01,44.93333,"GLEN ARBOR 4 NE, MI US",0.9998,METERS,-85.91667,MI
COOP:203178,184.7,1947-03-01,1954-08-01,44.91667,"GLEN ARBOR LEELANAU SCHOOL, MI US",0.8883,METERS,-85.96667,MI
COOP:203188,272.5,2006-06-01,2015-11-01,44.5358,"GLENNIE 2 SE, MI US",1.0,METERS,-83.7022,MI
COOP:203194,295.4,2004-08-01,2006-06-01,44.5519,"GLENNIE 6 W, MI US",0.5,METERS,-83.8625,MI
COOP:203199,245.4,1948-07-01,2004-08-01,44.56167,"GLENNIE ALCONA DAM, MI US",0.684,METERS,-83.80306,MI
COOP:203268,225.9,2008-05-01,2015-11-01,45.8806,"GLADSTONE 4 NW, MI US",0.923,METERS,-87.0911,MI
COOP:203270,218.5,2010-01-01,2015-11-01,45.8433,"GLADSTONE NUMBER 2, MI US",1.0,METERS,-87.0391,MI
COOP:203278,277.4,2004-09-01,2015-11-01,42.9163,"GOODRICH, MI US",1.0,METERS,-83.5097,MI
COOP:203290,189.0,1931-01-01,2001-08-01,43.06222,"GRAND HAVEN FIRE DEPARTMENT, MI US",0.9363,METERS,-86.22444,MI
COOP:203295,184.4,1948-07-01,2015-11-01,43.0608,"GRAND HAVEN WASTEWATER PLANT, MI US",0.1496,METERS,-86.2047,MI
COOP:203306,243.8,1941-02-01,2015-11-01,42.7631,"GRAND LEDGE 1 NW, MI US",0.8876,METERS,-84.7622,MI
COOP:203319,190.2,1931-01-01,2006-10-01,46.66667,"GRAND MARAIS, MI US",0.9857,METERS,-85.95,MI
COOP:203332,213.1,1948-04-01,1963-12-01,42.9,"GRAND RAPIDS, MI US",0.9469,METERS,-85.66667,MI
COOP:203333,244.8,1963-11-01,2015-11-01,42.8825,"GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US",1.0,METERS,-85.52389,MI
COOP:203337,194.5,1948-05-01,1963-12-15,42.96667,"GRAND RAPIDS, MI US",0.8598,METERS,-85.66667,MI
COOP:203391,346.6,1931-01-01,2015-11-01,44.6546,"GRAYLING, MI US",0.9863,METERS,-84.6998,MI
COOP:203395,370.9,2004-01-01,2004-04-01,44.6855,"GRAYLING 5 ENE, MI US",1.0,METERS,-84.6097,MI
COOP:203413,205.7,2010-06-01,2015-11-01,46.4533,"GREEN GARDEN NUMBER 2, MI US",0.9848,METERS,-87.3038,MI
COOP:203421,241.1,2009-08-01,2015-11-01,46.8736,"GREENLAND 6 N, MI US",0.9738,METERS,-89.1006,MI
COOP:203429,268.8,1931-01-01,2015-11-01,43.2025,"GREENVILLE 2 NNE, MI US",0.9853,METERS,-85.2422,MI
COOP:203434,264.9,1949-08-01,1956-07-01,43.21667,"GREENVILLE 2 N, MI US",0.8811,METERS,-85.25,MI
COOP:203477,186.8,1951-01-01,2015-11-01,42.4077,"GROSSE POINTE FARMS, MI US",0.9821,METERS,-82.8891,MI
COOP:203481,177.1,1946-10-01,1950-12-01,42.43333,"GROSSE POINT SHORES, MI US",0.686,METERS,-82.88333,MI
COOP:203504,281.9,1931-01-01,2015-11-01,42.3941,"GULL LAKE BIOLOGICAL STATION, MI US",0.9411,METERS,-85.385,MI
COOP:203516,337.1,1949-07-01,2014-01-01,46.2863,"GWINN 1 W, MI US",0.7776,METERS,-87.4511,MI
COOP:203518,359.1,2008-07-01,2015-11-01,46.2643,"GWINN SHAG LAKE, MI US",0.9775,METERS,-87.5149,MI
COOP:203527,256.6,2002-02-01,2009-09-01,44.3127,"HALE 5 SSW, MI US",0.8373,METERS,-83.8272,MI
COOP:203528,248.7,2011-01-01,2015-11-01,44.3122,"HALE 5 SSW NUMBER 2, MI US",0.7122,METERS,-83.8377,MI
COOP:203529,221.9,1931-01-01,2015-11-01,44.4633,"HALE LOUD DAM, MI US",0.9775,METERS,-83.7216,MI
COOP:203530,258.2,2015-01-01,2015-10-01,46.4748,"HALFWAY LAKE, MI US",0.8009,METERS,-85.5925,MI
COOP:203551,189.0,1967-08-01,2001-11-01,47.23333,"HANCOCK MCLAIN ST PK, MI US",0.0306,METERS,-88.61667,MI
COOP:203580,182.9,1948-07-01,2001-04-30,43.83222,"HARBOR BEACH, MI US",0.8975,METERS,-82.64278,MI
COOP:203585,181.4,1931-01-01,2015-11-01,43.8322,"HARBOR BEACH 1 SSE, MI US",0.9618,METERS,-82.6427,MI
COOP:203616,352.3,1938-12-01,1985-03-01,44.03333,"HARRISON 1 NNW, MI US",0.9425,METERS,-84.8,MI
COOP:203624,198.1,1931-01-01,1965-04-01,44.65,"HARRISVILLE, MI US",0.9588,METERS,-83.3,MI
COOP:203627,198.1,1965-05-01,1971-10-01,44.65,"HARRISVILLE, MI US",0.9996,METERS,-83.3,MI
COOP:203628,178.3,1971-10-01,2015-11-01,44.6819,"HARRISVILLE 2 NNE, MI US",0.6868,METERS,-83.2808,MI
COOP:203632,234.7,1931-01-01,2015-11-01,43.6747,"HART, MI US",0.9588,METERS,-86.4238,MI
COOP:203639,195.1,2002-05-01,2015-11-01,46.4907,"HARVEY, MI US",0.9876,METERS,-87.3544,MI
COOP:203661,250.2,1931-01-01,2015-11-01,42.64208,"HASTINGS, MI US",0.9833,METERS,-85.28819,MI
COOP:203663,239.9,1978-05-01,1987-03-01,42.6158,"HASTINGS 3 SE, MI US",0.9999,METERS,-85.2364,MI
COOP:203712,271.3,1996-08-01,2015-11-01,42.4344,"HELL, MI US",0.8708,METERS,-83.9858,MI
COOP:203744,523.3,1968-02-01,2015-11-01,46.6653,"HERMAN, MI US",0.9861,METERS,-88.3772,MI
