id,elevation,mindate,maxdate,latitude,name,datacoverage,elevationUnit,longitude,location_id_state
COOP:110764,259.7,1999-09-01,2014-12-01,40.4864,"BLOOMINGTON 5 W, IL US",0.9945,METERS,-89.0865,IL
COOP:110766,240.8,1893-01-01,1977-06-01,40.54917,"NORMAL 4 NE, IL US",1.0,METERS,-88.94968,IL
COOP:110781,164.6,1940-06-01,1986-10-01,39.75,"BLUFFS, IL US",0.9946,METERS,-90.53333,IL
COOP:110803,198.1,1991-08-01,2015-11-01,41.1758,"BOURBONNAIS 3 NW, IL US",1.0,METERS,-87.9353,IL
COOP:110868,237.7,1980-08-01,2012-12-01,41.146,"BRADFORD 3 SSE, IL US",0.9871,METERS,-89.629,IL
COOP:110873,242.0,1941-03-01,1959-01-01,41.23333,"BRADFORD, IL US",0.9997,METERS,-89.61667,IL
COOP:110987,169.2,2001-07-01,2007-09-01,40.2258,"BROOKLYN, IL US",0.7333,METERS,-90.7641,IL
COOP:110993,100.6,1931-01-01,2015-11-01,37.1275,"BROOKPORT DAM 52, IL US",0.9765,METERS,-88.653,IL
COOP:111020,161.5,1992-07-01,2012-12-01,38.95444,"BROWNSTOWN 4 SW, IL US",0.8576,METERS,-88.95833,IL
COOP:111083,182.9,2000-08-01,2015-11-01,39.8563,"BUFFALO, IL US",0.9892,METERS,-89.4162,IL
COOP:111160,121.9,1969-05-01,2012-12-01,38.56694,"CAHOKIA, IL US",0.9025,METERS,-90.19417,IL
COOP:111166,95.4,1948-01-01,2015-11-01,37.0422,"CAIRO 3 N, IL US",0.9595,METERS,-89.1855,IL
COOP:111212,134.1,2001-12-01,2009-03-01,38.5988,"CALHOUN 5 SE, IL US",0.9888,METERS,-87.9738,IL
COOP:111230,195.1,1948-07-01,1951-04-01,40.38333,"CAMP ELLIS, IL US",0.633,METERS,-90.33333,IL
COOP:111236,228.6,2003-12-01,2014-12-01,41.0524,"CAMP GROVE 2 SW, IL US",0.9998,METERS,-89.657,IL
COOP:111250,195.1,1940-07-01,2015-11-01,40.5379,"CANTON, IL US",0.8431,METERS,-90.0421,IL
COOP:111265,118.9,1931-01-01,2015-11-01,37.7308,"CARBONDALE SEWAGE PLANT, IL US",0.9765,METERS,-89.1658,IL
COOP:111280,189.3,1931-01-01,2015-11-01,39.2883,"CARLINVILLE, IL US",0.9313,METERS,-89.8702,IL
COOP:111284,189.3,1968-09-01,2014-01-01,39.288,"CARLINVILLE 2, IL US",0.0243,METERS,-89.8699,IL
COOP:111288,139.9,1939-09-01,1964-03-01,38.6,"CARLYLE, IL US",0.9864,METERS,-89.36667,IL
COOP:111290,152.7,1962-08-01,2015-11-01,38.6249,"CARLYLE RESERVOIR, IL US",0.9234,METERS,-89.363,IL
COOP:111296,118.9,1931-01-01,2000-12-01,38.14972,"CARMI 6 NW, IL US",1.0,METERS,-88.22444,IL
COOP:111302,102.1,1987-02-01,2015-11-01,38.0733,"CARMI 3, IL US",0.9713,METERS,-88.1805,IL
COOP:111304,159.1,1948-07-01,1957-03-01,38.88333,"CARPENTER 1 SW, IL US",0.9488,METERS,-89.9,IL
COOP:111316,201.2,1992-09-01,2011-12-01,40.4089,"CARTHAGE, IL US",0.9958,METERS,-91.1278,IL
COOP:111329,189.0,1931-01-01,2015-11-01,39.2975,"CASEY, IL US",0.6997,METERS,-87.9746,IL
COOP:111338,231.6,2005-02-01,2005-02-01,40.8343,"CAZENOVIA, IL US",1.0,METERS,-89.3341,IL
COOP:111386,140.2,1941-01-01,2015-11-01,38.55556,"CENTRALIA, IL US",0.9244,METERS,-89.12977,IL
COOP:111412,136.6,1939-09-01,1962-12-01,40.06417,"CHANDLERVILLE RIVER, IL US",0.9464,METERS,-90.15111,IL
COOP:111420,153.9,1941-01-01,2012-12-01,41.3978,"CHANNAHON DRESDEN ISLAND, IL US",0.985,METERS,-88.2819,IL
COOP:111430,180.4,2003-11-01,2005-07-01,39.7713,"CHAPIN 4 E, IL US",0.9527,METERS,-90.3331,IL
COOP:111436,213.4,1896-01-01,2015-11-01,39.4762,"CHARLESTON, IL US",0.9861,METERS,-88.1652,IL
COOP:111447,219.5,1996-02-01,2015-11-01,40.75003,"CHATSWORTH, IL US",1.0,METERS,-88.28644,IL
COOP:111455,181.4,1994-04-01,1995-10-01,41.0,"CHEBANSE, IL US",0.6834,METERS,-87.9,IL
COOP:111458,181.4,1990-10-01,2001-10-01,41.00917,"CHEBANSE 5 E RIVER, IL US",0.857,METERS,-87.82417,IL
COOP:111475,219.2,1944-07-01,2015-11-01,40.74076,"CHENOA, IL US",0.979,METERS,-88.71802,IL
COOP:111491,130.5,1931-01-01,2015-11-01,37.90208,"CHESTER, IL US",0.9882,METERS,-89.83085,IL
COOP:111497,192.0,1981-10-01,2015-11-01,42.13987,"CHICAGO BOTANIC GARDEN, IL US",0.9927,METERS,-87.78537,IL
COOP:111522,179.8,1948-07-01,1975-01-01,41.66667,"CHICAGO CAL TREAT WK, IL US",0.5898,METERS,-87.61667,IL
COOP:111526,182.9,1972-01-01,1976-09-01,41.88333,"CHICAGO GRANT PARK, IL US",1.0,METERS,-87.61667,IL
COOP:111527,192.0,1939-08-01,1952-05-01,41.5,"CHICAGO HEIGHTS, IL US",0.9479,METERS,-87.63333,IL
COOP:111532,198.1,1948-07-01,1965-04-25,41.96667,"CHICAGO LAKEVIEW PUMP, IL US",0.9488,METERS,-87.66667,IL
COOP:111537,180.1,1948-07-01,1968-06-01,42.0,"CHICAGO LOYOLA UNIVERSITY, IL US",0.6154,METERS,-87.66667,IL
COOP:111542,197.2,1948-07-01,1980-07-30,41.96667,"CHICAGO MAYFAIR PUMP STATION, IL US",0.9488,METERS,-87.75,IL
COOP:111547,182.9,1948-07-01,1969-04-28,41.96667,"CHICAGO N BRA PUMP STATION, IL US",0.6154,METERS,-87.7,IL
COOP:111549,201.8,1958-11-01,2015-11-01,41.96019,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1.0,METERS,-87.93162,IL
COOP:111550,177.7,2005-06-01,2015-11-01,41.8558,"CHICAGO NORTHERLY ISLAND, IL US",1.0,METERS,-87.6094,IL
COOP:111552,200.9,1948-07-01,1980-07-30,41.7,"CHICAGO ROSELAND PUMP, IL US",0.9488,METERS,-87.63333,IL
COOP:111557,195.1,1948-07-01,1975-01-01,41.81667,"CHICAGO RACINE PUMP, IL US",0.6154,METERS,-87.65,IL
COOP:111562,192.0,1948-07-01,1975-01-01,41.9,"CHICAGO SANITARY DISTRICT OFFICE, IL US",0.5788,METERS,-87.63333,IL
COOP:111564,186.4,1948-07-01,1980-07-30,41.75,"CHICAGO S WATER FILTER PLANT, IL US",0.9488,METERS,-87.55,IL
COOP:111567,182.9,1948-07-01,1980-07-30,41.91667,"CHICAGO SPRINGFIELD PUMP, IL US",0.9488,METERS,-87.71667,IL
COOP:111572,181.1,1942-08-01,1995-02-01,41.78333,"CHICAGO UNIVERSITY, IL US",0.9984,METERS,-87.6,IL
COOP:111577,189.0,1948-01-01,2015-11-01,41.7372,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1.0,METERS,-87.7775,IL
COOP:111582,180.1,1948-07-01,1964-11-28,41.88333,"CHICAGO WEATHER BUREAU CITY 2, IL US",0.9833,METERS,-87.63333,IL
COOP:111584,180.1,1964-12-01,1970-11-01,41.88333,"CHICAGO WEATHER BUREAU CITY 2, IL US",1.0,METERS,-87.63333,IL
COOP:111627,163.1,1940-05-01,2010-02-01,40.9152,"CHILLICOTHE, IL US",0.9845,METERS,-89.5031,IL
COOP:111636,198.1,1999-10-01,2005-01-01,39.8039,"CHRISMAN, IL US",0.64,METERS,-87.666,IL
COOP:111648,185.9,1933-11-01,1959-05-01,41.85,"CICERO, IL US",1.0,METERS,-87.76667,IL
COOP:111655,209.7,2000-02-01,2015-11-01,40.0084,"CISCO, IL US",0.9054,METERS,-88.7267,IL
COOP:111664,138.4,1946-07-01,2015-11-01,38.5047,"CISNE 2 S, IL US",0.3449,METERS,-88.4094,IL
COOP:111691,141.7,2001-12-01,2010-01-01,38.8011,"CLAREMONT 6 N, IL US",0.969,METERS,-87.928,IL
COOP:111700,140.2,1977-06-01,2015-11-01,38.6058,"CLAY CITY 6 SSE, IL US",0.9935,METERS,-88.3117,IL
COOP:111743,210.3,1910-01-01,2015-11-01,40.1375,"CLINTON 1 SSW, IL US",0.9906,METERS,-88.9675,IL
COOP:111775,189.0,1951-07-01,1976-09-01,37.5,"COBDEN 2 S, IL US",0.9998,METERS,-89.25,IL
COOP:111825,171.0,1948-07-01,1957-06-01,38.66667,"COLLINSVILLE, IL US",0.9488,METERS,-89.98333,IL
COOP:111835,275.8,1991-10-01,2004-03-01,41.70611,"COMPTON 1 NW, IL US",0.9999,METERS,-89.10028,IL
COOP:111836,195.1,1990-10-01,2015-11-01,40.6211,"CONGERVILLE 2 NW, IL US",0.9702,METERS,-89.2415,IL
COOP:111944,152.4,1948-07-01,1984-05-28,38.21667,"COULTERVILLE 3 NW, IL US",0.0966,METERS,-89.65,IL
COOP:111992,153.0,1964-11-01,1968-08-01,37.61667,"CREAL SPRINGS, IL US",1.0,METERS,-88.83333,IL
COOP:112011,216.4,1948-07-01,2014-01-01,41.44919,"CRETE, IL US",0.8718,METERS,-87.62211,IL
COOP:112048,286.5,1991-08-01,2015-11-01,42.2611,"CRYSTAL LAKE 4 NW, IL US",0.9863,METERS,-88.3952,IL
COOP:112125,179.8,2003-11-01,2015-11-01,40.937,"DAHINDA 1 NE, IL US",0.9863,METERS,-90.088,IL
COOP:112140,169.2,1931-01-01,2015-11-01,40.1391,"DANVILLE, IL US",1.0,METERS,-87.6479,IL
COOP:112143,177.1,1949-10-01,1951-05-01,40.13333,"DANVILLE HOSPITAL, IL US",0.779,METERS,-87.65,IL
COOP:112145,163.4,1946-06-01,2015-11-01,40.1019,"DANVILLE SEWAGE PLANT, IL US",0.9868,METERS,-87.5961,IL
COOP:112150,177.1,1948-07-01,1949-10-22,40.13333,"DANVILLE HOSPITAL, IL US",1.0,METERS,-87.65,IL
COOP:112178,140.8,1990-10-01,1997-09-01,41.38667,"DAYTON RIVER, IL US",0.9642,METERS,-88.79056,IL
COOP:112193,194.8,1894-01-01,2015-11-01,39.8288,"DECATUR WTP, IL US",0.9912,METERS,-88.9505,IL
COOP:112197,204.2,2005-02-01,2009-02-01,39.9078,"DECATUR 4 N, IL US",0.9812,METERS,-88.9563,IL
COOP:112223,266.1,1966-01-01,2015-11-01,41.9342,"DE KALB, IL US",0.98,METERS,-88.7756,IL
COOP:112286,214.0,1948-01-01,1950-12-01,42.05,"DES PLAINES 1 NW, IL US",0.9998,METERS,-87.91667,IL
COOP:112330,200.9,1944-10-01,1951-03-01,39.36667,"DIONA, IL US",0.8799,METERS,-88.13333,IL
COOP:112332,185.9,1977-09-01,1995-03-01,39.35,"DIONA 3 SW, IL US",0.8454,METERS,-88.16667,IL
COOP:112344,183.5,1990-10-01,2008-07-01,38.4627,"DIX, IL US",0.9953,METERS,-88.9433,IL
COOP:112348,201.2,1931-01-01,2015-11-01,41.83492,"DIXON 1 W, IL US",0.9559,METERS,-89.51361,IL
COOP:112353,160.6,1967-09-01,2015-11-01,37.4388,"DIXON SPRINGS AGRIC CNTR, IL US",0.9706,METERS,-88.6678,IL
COOP:112397,198.1,1948-07-01,1950-10-26,40.78333,"DOUGLAS, IL US",0.8455,METERS,-90.08333,IL
COOP:112417,242.3,1940-01-01,1988-05-01,40.43333,"DOWNS 2 NE, IL US",0.3064,METERS,-88.86667,IL
COOP:112470,231.3,2011-01-01,2015-11-01,41.9058,"DUPAGE AIRPORT, IL US",0.8987,METERS,-88.2555,IL
COOP:112483,128.0,1931-01-01,2015-11-01,37.9877,"DU QUOIN 4 SE, IL US",0.9912,METERS,-89.193,IL
COOP:112497,195.1,1934-09-01,1950-12-01,41.1,"DWIGHT, IL US",1.0,METERS,-88.41667,IL
COOP:112500,191.4,1990-12-01,2015-11-01,41.1072,"DWIGHT, IL US",0.9967,METERS,-88.4111,IL
COOP:112502,195.1,1948-07-01,1957-05-01,41.08333,"DWIGHT STATE REFORM, IL US",0.9479,METERS,-88.46667,IL
COOP:112510,210.3,2003-05-01,2015-11-01,41.5513,"EARLVILLE 3 S, IL US",0.9932,METERS,-88.9147,IL
COOP:112614,125.0,1942-05-01,1968-12-01,38.56667,"EAST ST LOUIS PARKS COLLEGE, IL US",0.9342,METERS,-90.18333,IL
COOP:112620,219.5,2006-12-01,2007-06-01,40.70778,"EAST PEORIA 6 NE, IL US",0.8614,METERS,-89.48056,IL
COOP:112642,244.1,1950-12-01,1984-03-01,40.93333,"EDELSTEIN, IL US",0.5531,METERS,-89.63333,IL
COOP:112679,141.7,1931-01-01,2015-11-01,38.80933,"EDWARDSVILLE 2 W, IL US",0.9245,METERS,-90.00345,IL
COOP:112685,161.8,2000-09-01,2015-11-01,39.1065,"EFFINGHAM SE, IL US",1.0,METERS,-88.5312,IL
COOP:112687,190.5,1931-01-01,2015-11-01,39.1181,"EFFINGHAM, IL US",0.9608,METERS,-88.6244,IL
COOP:112709,265.2,1999-09-01,2015-11-01,41.8741,"ELBURN, IL US",0.9744,METERS,-88.4727,IL
COOP:112719,115.8,1990-09-01,1993-02-01,37.81667,"ELDORADO, IL US",0.9991,METERS,-88.45,IL
COOP:112736,232.6,1931-01-01,2015-11-01,42.06278,"ELGIN, IL US",0.9863,METERS,-88.28617,IL
COOP:112745,205.7,1984-11-01,2015-11-01,42.3162,"ELIZABETH, IL US",0.9358,METERS,-90.2269,IL
COOP:112750,121.9,1942-06-01,1968-01-01,37.45,"ELIZABETHTOWN, IL US",0.9966,METERS,-88.3,IL
COOP:112763,213.4,1991-08-01,2003-10-01,42.00333,"ELK GROVE VILLAGE, IL US",0.9862,METERS,-88.00694,IL
COOP:112781,228.6,1999-09-01,2000-12-01,40.73639,"EL PASO 4 W, IL US",0.9356,METERS,-89.09472,IL
COOP:112800,192.0,1943-10-01,1960-02-01,38.95,"ELSAH PRINCIPIA COL, IL US",0.9696,METERS,-90.35,IL
COOP:112830,182.9,1992-09-01,1997-12-01,41.51667,"ELWOOD 8 NW, IL US",0.9063,METERS,-88.16667,IL
COOP:112854,243.8,2001-08-01,2015-11-01,40.7123,"EUREKA, IL US",0.971,METERS,-89.2611,IL
COOP:112888,189.0,1948-07-01,1968-06-01,42.03333,"EVANSTON PUMP STATION, IL US",0.6411,METERS,-87.68333,IL
COOP:112923,202.7,1941-04-01,2015-11-01,40.7511,"FAIRBURY WWTP, IL US",0.6272,METERS,-88.4983,IL
COOP:112931,131.1,1931-01-01,2015-11-01,38.3805,"FAIRFIELD RADIO WFIW, IL US",0.9951,METERS,-88.3263,IL
COOP:112958,223.1,1931-01-01,1948-09-01,40.63333,"FAIRVIEW, IL US",0.9953,METERS,-90.16667,IL
COOP:112993,227.1,1948-07-01,2014-12-01,40.2538,"FARMER CITY 3 W, IL US",0.698,METERS,-88.7075,IL
COOP:113058,213.4,2000-03-01,2006-12-01,39.5513,"FINDLAY 2 NW, IL US",0.9995,METERS,-88.8069,IL
COOP:113061,219.2,1997-11-01,2015-10-01,40.3175,"FISHER, IL US",0.9862,METERS,-88.3504,IL
COOP:113106,146.6,2000-02-01,2015-11-01,38.678,"FLORA, IL US",0.9949,METERS,-88.4798,IL
COOP:113109,152.4,1931-01-01,2009-10-01,38.7103,"FLORA 5 NW, IL US",0.9767,METERS,-88.5758,IL
COOP:113120,95.4,2005-09-01,2015-10-01,37.1441,"FORT MASSAC STATE PARK, IL US",0.9181,METERS,-88.7113,IL
COOP:113132,278.3,2006-12-01,2015-11-01,42.13219,"FORRESTON, IL US",0.9538,METERS,-89.57411,IL
COOP:113142,214.0,1975-02-01,1977-04-01,39.4,"FOX RIDGE STATE PARK, IL US",0.0263,METERS,-88.15,IL
COOP:113257,238.0,1931-01-01,1973-08-01,42.3,"FREEPORT, IL US",0.998,METERS,-89.61667,IL
COOP:113262,228.6,1948-06-01,2015-11-01,42.2972,"FREEPORT WWP, IL US",0.9988,METERS,-89.6038,IL
COOP:113290,180.4,1935-10-01,2015-11-01,41.8978,"FULTON DAM, IL US",0.9678,METERS,-90.1545,IL
COOP:113304,128.0,1940-03-01,1957-05-01,37.85,"GALATIA 1 W, IL US",0.8828,METERS,-88.63333,IL
COOP:113312,250.5,1931-01-01,2015-11-01,42.3995,"GALENA, IL US",0.9755,METERS,-90.386,IL
COOP:113320,232.0,1931-01-01,2015-11-01,40.9464,"GALESBURG, IL US",0.999,METERS,-90.3856,IL
COOP:113335,246.9,1931-01-01,2015-11-01,41.1738,"GALVA, IL US",0.9863,METERS,-90.0351,IL
COOP:113369,153.9,1971-01-01,1995-10-31,41.35,"GEBHARD WOODS ST PK, IL US",0.9732,METERS,-88.43333,IL
COOP:113379,139.9,1966-02-01,1966-11-01,38.45,"GEFF, IL US",0.0111,METERS,-88.41667,IL
COOP:113384,194.8,1931-01-01,2015-11-01,41.4511,"GENESEO, IL US",0.9873,METERS,-90.1487,IL
COOP:113392,251.8,1999-07-01,2015-11-01,42.0742,"GENOA 2 SW, IL US",0.9948,METERS,-88.7076,IL
COOP:113395,224.0,2008-08-01,2012-12-01,40.7578,"GERMANTOWN HILLS, IL US",0.9995,METERS,-89.4764,IL
COOP:113413,228.6,1937-09-01,2008-03-01,40.47306,"GIBSON CITY, IL US",0.9882,METERS,-88.36528,IL
COOP:113455,164.0,1935-07-01,2015-11-01,40.8821,"GLADSTONE DAM 18, IL US",0.9741,METERS,-91.0234,IL
COOP:113482,160.6,1940-07-01,1967-10-01,37.4388,"DIXON SPRINGS AGRIC CNTR, IL US",0.9938,METERS,-88.6678,IL
COOP:113490,208.8,2002-07-01,2015-11-01,41.8266,"GLEN ELLYN 4 S, IL US",0.9937,METERS,-88.058,IL
COOP:113522,107.9,1931-01-01,1980-10-01,37.37889,"GOLCONDA RIVER, IL US",1.0,METERS,-88.48944,IL
COOP:113530,218.8,1931-01-01,2008-08-01,40.10639,"GOLDEN, IL US",0.9689,METERS,-91.02222,IL
COOP:113572,135.0,1931-01-01,2001-10-01,38.9681,"GRAFTON, IL US",0.9694,METERS,-90.4289,IL
COOP:113580,117.3,1931-01-01,2015-11-01,37.2036,"GRAND CHAIN DAM 53, IL US",0.4946,METERS,-89.0422,IL
COOP:113595,116.7,1940-04-01,2011-12-01,37.6591,"GRAND TOWER 2 N, IL US",0.964,METERS,-89.5102,IL
COOP:113612,132.6,2000-12-01,2013-12-01,38.2758,"GRAYVILLE, IL US",0.9681,METERS,-87.9988,IL
COOP:113666,164.6,1948-07-01,2015-11-01,39.34242,"GREENFIELD, IL US",0.5785,METERS,-90.20599,IL
COOP:113683,166.1,1942-06-01,2005-09-01,39.2283,"GREENUP 3 SE, IL US",0.9673,METERS,-88.1261,IL
COOP:113693,164.9,1931-01-01,2015-11-01,38.8649,"GREENVILLE, IL US",0.948,METERS,-89.4052,IL
COOP:113709,228.9,1940-05-01,1960-02-01,40.75,"GRIDLEY, IL US",1.0,METERS,-88.88333,IL
COOP:113717,191.4,1931-01-01,2015-11-01,39.7377,"GRIGGSVILLE, IL US",0.8655,METERS,-90.7086,IL
COOP:113722,219.5,2004-09-01,2007-11-01,40.60333,"GROVELAND 2 WNW, IL US",0.6673,METERS,-89.59056,IL
COOP:113736,213.4,1987-08-01,1989-04-01,42.36667,"GURNEE BOULEVARD STATION, IL US",0.8574,METERS,-87.9,IL
COOP:113738,207.3,1987-08-01,2004-07-01,42.36556,"GURNEE PUBLIC WORKS, IL US",0.9999,METERS,-87.95333,IL
COOP:113774,201.2,1992-01-01,2010-12-01,39.8014,"HAMMOND, IL US",0.9956,METERS,-88.5928,IL
COOP:113782,286.5,1996-04-01,1999-03-01,42.05806,"HAMPSHIRE 8 SE, IL US",0.8061,METERS,-88.45861,IL
COOP:113850,134.1,1933-03-01,1974-12-01,39.15,"HARDIN, IL US",0.8326,METERS,-90.61667,IL
COOP:113879,111.3,1931-01-01,2015-11-01,37.7408,"HARRISBURG, IL US",0.9402,METERS,-88.5244,IL
COOP:113884,109.7,1946-06-01,1986-09-27,37.75,"HARRISBURG DISPOSAL, IL US",0.977,METERS,-88.53333,IL
COOP:113902,277.4,1990-10-01,2015-11-01,42.4147,"HARVARD, IL US",0.9934,METERS,-88.6308,IL
COOP:113930,134.1,1931-01-01,1966-12-01,40.3,"HAVANA, IL US",0.993,METERS,-90.05,IL
COOP:113940,141.1,1931-01-01,2015-11-01,40.303,"HAVANA, IL US",0.9902,METERS,-90.0647,IL
COOP:114012,157.0,2011-01-01,2015-11-01,41.2541,"HENNEPIN, IL US",1.0,METERS,-89.3379,IL
COOP:114013,140.2,1962-08-01,2009-06-01,41.26472,"HENNEPIN POWER PLANT, IL US",0.984,METERS,-89.33806,IL
COOP:114017,134.1,1931-01-01,1950-10-01,41.10694,"HENRY, IL US",1.0,METERS,-89.35611,IL
COOP:114078,152.4,2004-03-01,2014-01-01,39.1396,"HIDALGO 3 SW, IL US",0.9996,METERS,-88.1905,IL
COOP:114089,160.0,1991-09-01,2015-11-01,38.7603,"HIGHLAND, IL US",0.9966,METERS,-89.6563,IL
COOP:114108,192.0,1931-01-01,2015-11-01,39.16103,"HILLSBORO, IL US",0.9892,METERS,-89.49201,IL
COOP:114137,213.4,2000-08-01,2003-02-01,40.05972,"HOMER 4 NNW, IL US",1.0,METERS,-87.97556,IL
COOP:114198,216.4,1902-06-01,2015-11-01,40.4664,"HOOPESTON, IL US",0.9956,METERS,-87.6851,IL
COOP:114269,225.9,1941-01-01,1960-11-01,40.66667,"HUDSON LK BLOOMINGTO, IL US",0.9583,METERS,-88.93333,IL
COOP:114312,140.2,1948-07-01,1957-07-01,39.11667,"HUTSONVILLE 1 NNW, IL US",0.801,METERS,-87.66667,IL
COOP:114317,133.2,1946-06-01,2015-11-01,39.1138,"HUTSONVILLE, IL US",0.9665,METERS,-87.6563,IL
COOP:114355,167.6,1935-07-01,2015-11-01,41.4255,"ILLINOIS CITY DAM 16, IL US",0.9772,METERS,-91.0094,IL
COOP:114400,179.8,1997-11-01,2015-11-01,38.49321,"IUKA 12 SW, IL US",0.9955,METERS,-88.97073,IL
